report_java_10000;43886.3214232269;18.35324800000126
report_java_10000;10415888.091080854;15.787144300004002
report_java_10000;6363202.639254808;18.922301500002504
report_java_10000;33646215.0594998;44.95247809999273
report_java_10000;9234478.145219903;22.385531099993386
report_java_1000;563492.6265600555;1.745545800004038
report_java_5000;9098718.199229361;5.871722299999988
report_java_1000;0.0;0.4258965999999873
report_java_5000;12238030.064072229;3.546271899999965
report_java_10000;6157638.810167216;21.000452600000017
report_java_5000;3065739.812508262;27.071161300000085
report_java_10;0.0;0.03169869999999264
report_java_1000;552998.5847417484;0.9701469999999972
report_java_4;0.0;0.048954300000332296
report_java_400;4657.772248500577;0.503482800000711
report_java_4000;1194958.2991394633;4.90544620000037
report_java_4000;98422.9413074495;6.594331100001
report_java_4000;3858017.8792244657;4.076439500000561
------------------------------------------------------------

report_java_4000;5509675.88740103;5.821606099999997
report_java_4000;6611626.756500463;6.985943899999995
-------------------------lenovo-----------------------------------